0.13783, 0.54847
0.02768, 0.01192
0.93065, 0.98921
0.18954, 0.52053
0.40024, 0.09999
0.90257, 0.59599
0.18314, 0.61410
0.21567, 0.58924
0.94434, 0.95401
0.08077, 0.06184
0.54699, 0.16565
0.06951, 0.04577
0.04129, 0.06792
0.52175, 0.21683
0.95599, 0.55531
0.92512, 0.59890
0.96868, 0.98709
0.52493, 0.16536
0.47682, 0.81420
0.55851, 0.21320
0.44532, 0.80324
0.98558, 0.55630
0.35531, 0.91578
0.04105, 0.68994
0.04251, 0.68628
0.15129, 0.56051
0.17227, 0.54880
0.41369, 0.76112
0.39664, 0.09562
0.88569, 0.94210
0.75292, 0.45011
0.30068, 0.92025
0.07966, 0.65541
0.06541, 0.05741
0.51654, 0.19242
0.60916, 0.17214
0.84655, 0.39351
0.90170, 0.96923
0.27718, 0.93215
0.08940, 0.08768
0.78056, 0.38686
0.32437, 0.93402
0.06833, 0.03210
0.79998, 0.44476
0.08485, 0.11801
0.11887, 0.67294
0.30527, 0.88085
0.91178, 0.96206
0.58239, 0.21746
0.41092, 0.08022
0.02259, 0.67650
0.48203, 0.79448
0.21795, 0.51057
0.98900, 0.54767
0.41745, 0.08800
0.56632, 0.21966
0.20077, 0.59034
0.22733, 0.58839
0.37242, 0.95210
0.32619, 0.97220
0.27053, 0.91064
0.55947, 0.16717
0.14313, 0.59642
0.17343, 0.51185
0.03300, 0.07764
0.29577, 0.93900
0.01328, 0.05576
0.84300, 0.45388
0.05042, 0.10676
0.35272, 0.98290
0.79308, 0.47596
0.59384, 0.14029
0.91818, 0.94701
0.48214, 0.83368
0.40241, 0.09432
0.88161, 0.95901
0.89606, 0.92166
0.15869, 0.55442
0.35514, 0.91901
0.43574, 0.07008
0.03390, 0.68916
0.60738, 0.22521
0.57833, 0.18096
0.84683, 0.43560
0.92965, 0.54119
0.07754, 0.68760
0.93840, 0.96085
0.83671, 0.42976
0.89478, 0.55558
0.83988, 0.39236
0.06881, 0.72575
0.78575, 0.47040
0.53159, 0.19007
0.06686, 0.09152
0.06145, 0.62748
0.98064, 0.94667
0.88208, 0.95229
0.82042, 0.44283
0.89161, 0.96662
0.04271, 0.08949
0.05168, 0.02296
0.05160, 0.71384
0.10304, 0.08540
0.44810, 0.87303
0.29556, 0.91228
0.11720, 0.65842
0.48233, 0.78301
0.07477, 0.06682
0.89823, 0.58250
0.47404, 0.08905
0.08855, 0.71147
0.08178, 0.05494
0.93942, 0.92641
0.09024, 0.02021
0.43952, 0.03743
0.22081, 0.60553
0.82630, 0.47134
0.22356, 0.52322
0.93844, 0.94205
0.53631, 0.14398
0.99512, 0.54090
0.09885, 0.07766
0.94288, 0.51024
0.92045, 0.89819
0.95346, 0.54646
0.80714, 0.42311
0.98114, 0.56955
0.36638, 0.93116
0.19700, 0.51543
0.23998, 0.53553
0.60579, 0.18743
0.19002, 0.56999
0.93283, 0.55049
0.92463, 0.57675
0.05042, 0.06204
0.94213, 0.95142
0.07315, 0.63229
0.09218, 0.03161
0.38097, 0.82912
0.16926, 0.51113
0.08697, 0.01314
0.88492, 0.55985
0.13962, 0.60224
0.04032, 0.64955
0.11194, 0.05988
0.24364, 0.56763
0.27714, 0.91608
0.13117, 0.57622
0.88366, 0.54553
0.56332, 0.17972
0.33405, 0.96397
0.42850, 0.02701
0.08903, 0.71479
0.99405, 0.57182
0.30840, 0.89239
0.49603, 0.07965
0.34083, 0.94595
0.40496, 0.05742
0.58838, 0.17486
0.23387, 0.55500
0.40260, 0.03197
0.81963, 0.44547
0.47978, 0.04240
0.93482, 0.88577
0.43687, 0.00032
0.38769, 0.02504
0.03588, 0.72187
0.75641, 0.42261
0.38916, 0.08693
0.29337, 0.90318
0.18542, 0.52417
0.50754, 0.19993
0.22603, 0.60862
0.95682, 0.97129
0.44334, 0.84049
0.15884, 0.58036
0.40143, 0.78434
0.18529, 0.51448
0.97610, 0.94539
0.29437, 0.95453
0.29152, 0.94052
0.46931, 0.02314
0.43404, 0.86876
0.30570, 0.90683
0.04606, 0.71428
0.41895, 0.04429
0.22078, 0.55247
0.34572, 0.91884
0.42475, 0.12078
0.03677, 0.71351
0.44022, 0.10359
0.20002, 0.56042
0.75752, 0.46520
0.04451, 0.04237
0.52739, 0.16678
0.29695, 0.99301
0.49204, 0.05718
0.61770, 0.18087
0.31796, 0.95724
0.12300, 0.68727
0.96484, 0.57594
0.17101, 0.57865
0.19993, 0.54083
0.29098, 0.97304
0.47743, 0.02992
0.30035, 0.93944
0.94342, 0.55316
0.06186, 0.70000
0.06578, 0.00385
0.07294, 0.69511
0.40726, 0.86483
0.94670, 0.92625
0.42651, 0.77138
0.56820, 0.17736
0.75394, 0.45088
0.50738, 0.18231
0.25451, 0.92938
0.03260, 0.66290
0.32184, 0.91870
0.04744, 0.64560
0.46552, 0.83318
0.08790, 0.64242
0.27161, 0.97524
0.09777, 0.05490
0.43196, 0.11661
0.47495, 0.81282
0.26082, 0.95981
0.17329, 0.57453
0.06273, 0.64108
0.39325, 0.02531
0.08457, 0.04706
0.06815, 0.08630
0.02148, 0.66772
0.43649, 0.03517
0.86616, 0.42351
0.96880, 0.54556
0.45727, 0.07023
0.94086, 0.93277
0.82811, 0.41102
0.84936, 0.41154
0.50867, 0.18766
0.79850, 0.49624
0.47851, 0.85552
0.31888, 0.95550
0.47747, 0.04318
0.44714, 0.12049
0.44972, 0.78529
0.01107, 0.70161
0.06633, 0.06025
0.79430, 0.40660
0.93570, 0.95099
0.34252, 0.95345
0.08832, 0.74324
0.43735, 0.83707
0.18376, 0.54907
0.56126, 0.13709
0.22993, 0.59846
0.81791, 0.42354
0.40496, 0.84610
0.33122, 0.95619
0.46408, 0.81163
0.58568, 0.23068
0.04185, 0.63205
0.02626, 0.03646
0.03705, 0.72144
0.34249, 0.96007
0.97192, 0.54154
0.57795, 0.19099
0.32611, 0.94866
0.41334, 0.09570
0.76039, 0.43599
0.98873, 0.92589
0.43685, 0.00620
0.32106, 0.90248
0.40209, 0.79123
0.21383, 0.56606
0.41193, 0.76309
0.82628, 0.43359
0.91665, 0.53260
0.56168, 0.13883
0.27999, 0.88727
0.96260, 0.58158
0.94001, 0.53324
0.59844, 0.23620
0.28828, 0.89656
0.47557, 0.81709
0.47420, 0.01637
0.07573, 0.10080
0.04039, 0.02675
0.20602, 0.52186
0.05296, 0.69105
0.02062, 0.65780
0.31915, 0.96224
0.55912, 0.23634
0.51530, 0.17488
0.03842, 0.05799
0.93721, 0.99751
0.78359, 0.38806
0.03576, 0.65923
0.10259, 0.08661
0.82418, 0.48531
0.00273, 0.06426
0.84082, 0.41097
0.44968, 0.83832
0.59507, 0.16505
0.77752, 0.48093
0.60493, 0.18460
0.06495, 0.65581
0.95568, 0.97874
0.88441, 0.90718
0.09001, 0.68411
0.81078, 0.46137
0.94004, 0.96217
0.06893, 0.06815
0.45251, 0.86358
0.28141, 0.88920
0.79740, 0.45882
0.02298, 0.69740
0.98356, 0.95767
0.92996, 0.97160
0.88681, 0.94550
0.42344, 0.80649
0.86186, 0.46628
0.54379, 0.18355
0.92135, 0.51746
0.77726, 0.38588
0.92117, 0.95516
0.19526, 0.60416
0.03508, 0.63728
0.14278, 0.60039
0.51076, 0.19139
0.07884, 0.04064
0.89775, 0.95655
0.04033, 0.00647
0.95572, 0.52571
0.84644, 0.39081
0.45921, 0.82600
0.91965, 0.99440
0.54378, 0.18255
0.86428, 0.41011
0.07212, 0.74058
0.96862, 0.88938
0.44754, 0.79617
0.60931, 0.22207
0.45162, 0.75461
0.44468, 0.80817
0.04876, 0.08748
0.40863, 0.08720
0.36596, 0.95173
0.56844, 0.14510
0.91960, 0.95307
0.93630, 0.56192
0.40977, 0.79612
0.08451, 0.11746
0.57829, 0.19236
0.48652, 0.03208
0.20515, 0.60611
0.04585, 0.06078
0.04406, 0.08029
0.06242, 0.64005
0.96006, 0.57896
0.41425, 0.80364
0.93869, 0.92271
0.06590, 0.00438
0.82065, 0.41926
0.25685, 0.95627
0.16781, 0.50342
0.42075, 0.08776
0.93962, 0.96634
0.91743, 0.57514
0.23171, 0.56292
0.40279, 0.80500
0.51875, 0.14540
0.45925, 0.05288
0.95524, 0.52563
0.93171, 0.89514
0.41353, 0.84198
0.05504, 0.06999
0.95109, 0.91050
0.45116, 0.77699
0.37710, 0.81060
0.54013, 0.21385
0.03975, 0.07359
0.09332, 0.67754
0.01145, 0.06018
0.02862, 0.70460
0.31941, 0.89502
0.95650, 0.51397
0.52096, 0.19536
0.88316, 0.55486
0.92267, 0.59177
0.30552, 0.92318
0.40060, 0.83469
0.55751, 0.15821
0.05689, 0.65235
0.46820, 0.01653
0.84505, 0.47574
0.91137, 0.91201
0.96762, 0.97726
0.43067, 0.80416
0.96667, 0.50768
0.44388, 0.86612
0.41398, 0.11505
0.94366, 0.55350
0.39684, 0.05105
0.22907, 0.53017
0.96110, 0.60250
0.54538, 0.21088
0.99173, 0.53478
0.78258, 0.45487
0.75032, 0.43961
0.06052, 0.62570
0.95520, 0.52101
0.07492, 0.69636
0.79714, 0.41982
0.48530, 0.77354
0.95778, 0.88926
0.43431, 0.00119
0.89028, 0.58253
0.52397, 0.19270
0.07690, 0.66761
0.03428, 0.72065
0.95726, 0.92385
0.05377, 0.02825
0.43652, 0.08132
0.77799, 0.42661
0.04002, 0.69747
0.58810, 0.17604
0.79592, 0.40727
0.48141, 0.81603
0.46508, 0.77879
0.14943, 0.59633
0.98667, 0.59217
0.09055, 0.04598
0.41872, 0.09401
0.28009, 0.95944
0.92757, 0.99409
0.03483, 0.04380
0.14208, 0.54870
0.91942, 0.95417
0.86332, 0.43821
0.11788, 0.06317
0.53229, 0.16364
0.10625, 0.66495
0.47026, 0.01890
0.05262, 0.05031
0.57182, 0.13446
0.30712, 0.98890
0.30069, 0.98696
0.32624, 0.93995
0.53757, 0.22765
0.00246, 0.06636
0.82405, 0.46976
0.80226, 0.45600
0.02098, 0.72780
0.94390, 0.52530
0.95610, 0.59818
0.08116, 0.06078
0.39305, 0.02376
0.41227, 0.81430
0.08219, 0.03402
0.30675, 0.99198
0.60124, 0.14619
0.07277, 0.05520
0.10003, 0.07105
0.05129, 0.68104
0.55701, 0.12668
0.43878, 0.04787
0.81483, 0.41038
0.23050, 0.52848
0.99156, 0.95412
0.03175, 0.02252
0.95673, 0.54753
0.43445, 0.76712
0.10112, 0.04886
0.41651, 0.07632
0.56598, 0.15535
0.85325, 0.39447
0.41987, 0.86585
0.86690, 0.43155
0.45601, 0.86984
0.98124, 0.56360
0.14544, 0.58592
0.23630, 0.55006
0.89149, 0.52909
0.09668, 0.73421
0.22174, 0.54382
0.78470, 0.45418
0.94365, 0.55016
0.03618, 0.63580
0.48135, 0.77906
0.08844, 0.72878
0.49234, 0.83059
0.97598, 0.56958
0.44359, 0.11976
0.14647, 0.56611
0.83097, 0.38762
0.45509, 0.07535
0.41411, 0.83383
0.04943, 0.69669
0.45036, 0.02872
0.58455, 0.20095
0.80998, 0.48855
0.11558, 0.69089
0.93596, 0.56352
0.83018, 0.40472
0.17776, 0.59107
0.17814, 0.50461
0.92072, 0.51204
0.49804, 0.05643
0.42988, 0.82617
0.93547, 0.96850
0.47437, 0.86123
0.89351, 0.96646
0.10099, 0.72767
0.31169, 0.92319
0.75665, 0.43651
0.48520, 0.05506
0.15783, 0.60473
0.28827, 0.92609
0.01101, 0.07075
0.29466, 0.88539
0.07505, 0.01002
0.77523, 0.47248
0.76369, 0.40299
0.56892, 0.21559
0.43622, 0.04764
0.57112, 0.23705
0.51698, 0.18604
0.77464, 0.46342
0.40735, 0.85520
0.23045, 0.54956
0.00770, 0.04447
0.98992, 0.58537
0.07011, 0.08204
0.20038, 0.60567
0.54960, 0.21688
0.61661, 0.20404
0.31498, 0.98109
0.78802, 0.40144
0.43098, 0.02170
0.98670, 0.58532
0.06191, 0.63824
0.22966, 0.58535
0.57708, 0.13671
0.17991, 0.51719
0.02112, 0.67625
0.45550, 0.85650
0.83315, 0.48946
0.98731, 0.53936
0.97298, 0.96634
0.04681, 0.63319
0.32404, 0.97427
0.36164, 0.96642
0.28943, 0.92167
0.03875, 0.73287
0.39908, 0.03411
0.11473, 0.69325
0.94536, 0.99538
0.00020, 0.68514
0.28402, 0.93119
0.20562, 0.52102
0.48845, 0.77939
0.56255, 0.14170
0.43982, 0.03834
0.52737, 0.13994
0.93144, 0.92551
0.55338, 0.18803
0.50145, 0.19471
0.35271, 0.98293
0.84518, 0.39351
0.00253, 0.06023
0.44433, 0.07468
0.49792, 0.81739
0.19218, 0.59891
0.45111, 0.81347
0.44080, 0.12445
0.06197, 0.02298
0.36247, 0.93725
0.90464, 0.61270
0.09687, 0.73208
0.06132, 0.02932
0.42778, 0.86752
0.35424, 0.89241
0.75757, 0.43071
0.11518, 0.05237
0.08677, 0.67215
0.29087, 0.90932
0.84279, 0.48089
0.92422, 0.58203
0.93572, 0.98710
0.95465, 0.58297
0.88290, 0.54727
0.05235, 0.66719
0.45098, 0.00393
0.84641, 0.39756
0.14527, 0.54183
0.15217, 0.54180
0.16266, 0.57542
0.11872, 0.68575
0.99512, 0.91654
0.60729, 0.15668
0.48402, 0.08490
0.34372, 0.89543
0.15390, 0.52477
0.28810, 0.94452
0.23887, 0.59589
0.00140, 0.07193
0.79642, 0.46857
0.41758, 0.11768
0.42864, 0.04994
0.90054, 0.96717
0.01773, 0.02762
0.49754, 0.07673
0.07709, 0.06230
0.98081, 0.52364
0.55212, 0.21232
0.40935, 0.10785
0.17840, 0.57193
0.01851, 0.69788
0.43897, 0.76117
0.31712, 0.96989
0.97454, 0.96338
0.54095, 0.14652
0.40130, 0.06344
0.29845, 0.91319
0.90081, 0.91602
0.24328, 0.57163
0.36641, 0.93650
0.15917, 0.60907
0.47834, 0.09828
0.43372, 0.76436
0.37232, 0.92050
0.07670, 0.00407
0.35490, 0.89611
0.98976, 0.54815
0.28116, 0.99089
0.46780, 0.78490
0.90088, 0.91541
0.96315, 0.58795
0.31362, 0.88607
0.48017, 0.08763
0.35425, 0.97258
0.44886, 0.09863
0.84533, 0.40090
0.89753, 0.59962
0.34860, 0.89203
0.45131, 0.81153
0.06994, 0.04668
0.80651, 0.49191
0.93537, 0.60551
0.43416, 0.76063
0.30617, 0.93436
0.44055, 0.85620
0.89972, 0.96749
0.92531, 0.92898
0.01078, 0.66659
0.85862, 0.47218
0.57098, 0.14461
0.53447, 0.13689
0.46189, 0.07706
0.05419, 0.12129
0.83322, 0.48901
0.08272, 0.05952
0.17737, 0.60466
0.04645, 0.06011
0.33166, 0.95025
0.34865, 0.89853
0.20011, 0.52600
0.47694, 0.79147
0.32493, 0.97725
0.40641, 0.08773
0.58062, 0.17410
0.89342, 0.58801
0.38917, 0.04259
0.01158, 0.06468
0.09136, 0.08829
0.27815, 0.92877
0.08080, 0.66559
0.98444, 0.93209
0.90746, 0.60883
0.97086, 0.58496
0.52124, 0.17882
0.86006, 0.43870
0.07955, 0.65287
0.77635, 0.42028
0.40181, 0.06710
0.30659, 0.99876
0.98731, 0.59334
0.22145, 0.55936
0.29021, 0.97258
0.59952, 0.20223
0.99534, 0.92392
0.91739, 0.89924
0.92197, 0.90765
0.93321, 0.91500
0.34095, 0.93126
0.75300, 0.44283
0.27979, 0.88625
0.38098, 0.05804
0.06548, 0.06684
0.46786, 0.83190
0.44811, 0.81315
0.44473, 0.76987
0.18095, 0.58420
0.44833, 0.86052
0.19813, 0.52963
0.93905, 0.99504
0.46691, 0.02068
0.57771, 0.18141
0.88296, 0.55868
0.96570, 0.97988
0.08664, 0.73682
0.84600, 0.40881
0.20490, 0.54227
0.59834, 0.16358
0.03933, 0.70699
0.30711, 0.94630
0.05463, 0.70304
0.37927, 0.79074
0.94348, 0.91471
0.30253, 0.97423
0.47993, 0.03054
0.31439, 0.90939
0.03816, 0.66247
0.46835, 0.81001
0.13210, 0.56642
0.21507, 0.57155
0.07035, 0.70579
0.28412, 0.93966
0.21340, 0.53516
0.93454, 0.89273
0.44092, 0.02323
0.58057, 0.22421
0.91192, 0.92628
0.22504, 0.55214
0.04318, 0.00923
0.60621, 0.17415
0.02964, 0.06101
0.12182, 0.06982
0.11262, 0.72006
0.09815, 0.09389
0.93644, 0.55532
0.92892, 0.53433
0.95523, 0.59897
0.86388, 0.46536
0.97076, 0.91248
0.07822, 0.64290
0.37957, 0.06993
0.79203, 0.46608
0.23197, 0.53773
0.38253, 0.81470
0.28387, 0.94528
0.94197, 0.92541
0.88874, 0.54260
0.24577, 0.57977
0.40289, 0.80662
0.06823, 0.04660
0.91358, 0.52171
0.56556, 0.16924
0.41169, 0.06120
0.25719, 0.95936
0.94559, 0.98244
0.05600, 0.02961
0.40582, 0.76152
0.06757, 0.07716
0.77307, 0.48030
0.33929, 0.97873
0.96711, 0.56546
0.46339, 0.11177
0.41045, 0.02412
0.88235, 0.91040
0.22101, 0.57670
0.90724, 0.98474
0.15802, 0.51439
0.16300, 0.60593
0.82063, 0.48722
0.47358, 0.09641
0.42181, 0.87166
0.98134, 0.59956
0.58896, 0.21624
0.32157, 0.90616
0.57898, 0.16319
0.33707, 0.96190
0.33533, 0.92853
0.92403, 0.91085
0.55797, 0.22620
0.09863, 0.68990
0.45574, 0.77665
0.36990, 0.92511
0.60009, 0.23334
0.09986, 0.02922
0.57748, 0.23525
0.19387, 0.50299
0.05775, 0.70316
0.03047, 0.07820
0.48615, 0.04646
0.09991, 0.69550
0.31187, 0.95882
0.33863, 0.95469
0.48430, 0.85102
0.29585, 0.98637
0.10135, 0.08015
0.16476, 0.57330
0.89581, 0.95193
0.27830, 0.98153
0.35150, 0.97629
0.41332, 0.84829
0.58697, 0.23242
0.43244, 0.11038
0.54895, 0.18145
0.01473, 0.10246
0.35606, 0.97981
0.47304, 0.78466
0.24211, 0.56060
0.93625, 0.50486
0.54052, 0.18167
0.23034, 0.59495
0.17092, 0.56838
0.33589, 0.94499
0.98759, 0.57012
0.10966, 0.70732
0.94680, 0.60006
0.12097, 0.08137
0.38542, 0.78708
0.02200, 0.67681
0.20361, 0.60135
0.97842, 0.58717
0.08504, 0.68247
0.94746, 0.87704
0.94112, 0.62007
0.15670, 0.53827
0.05276, 0.73197
0.04584, 0.01510
0.46185, 0.81077
0.03732, 0.67982
0.94692, 0.58252
0.47119, 0.07514
0.39860, 0.85438
0.09788, 0.05699
0.99788, 0.93492
0.56503, 0.22636
0.43539, 0.76828
0.32497, 0.87847
0.91115, 0.53717
0.06447, 0.65885
0.53173, 0.18265
0.41296, 0.09375
0.42436, 0.77698
0.45152, 0.75977
0.56217, 0.15431
0.19243, 0.61942
0.22994, 0.54277
0.58918, 0.22963
0.94402, 0.91198
0.40393, 0.01682
0.76783, 0.42186
0.91668, 0.55636
0.02474, 0.05099
0.09143, 0.70478
0.09173, 0.68010
0.30417, 0.89982
0.03097, 0.04380
0.92044, 0.52886
0.07312, 0.07594
0.16403, 0.61502
0.98075, 0.90287
0.84829, 0.39765
0.59259, 0.20141
0.93967, 0.50845
0.03809, 0.72276
0.08703, 0.71540
0.56531, 0.15590
0.84877, 0.41121
0.30512, 0.96464
0.92524, 0.58688
0.10348, 0.06719
0.43459, 0.09617
0.55454, 0.14075
0.46139, 0.02279
0.02368, 0.66367
0.05975, 0.64685
0.31329, 0.94903
